SITE_ID,START_DATE,END_DATE,water_mean,trees_mean,grass_mean,flooded_vegetation_mean,crops_mean,shrub_and_scrub_mean,built_mean,bare_mean,snow_and_ice_mean,label_mean,EXTENDED_END_DATE
US-Tw4,2018-9-1,2018-11-30,0.08076191037,0.3927452483,0.06333962647,0.03822248493,0.2247651632,0.06997156194,0.04294256451,0.05057791012,0.03663395027,1.50914072,
US-Ro4,2015-12-1,2016-3-1,0.08160718284,0.03492151743,0.05609691827,0.07285327048,0.1050462136,0.05994554109,0.04644399036,0.1172850914,0.4257609659,6.421597426,
US-Ro4,2020-9-1,2020-11-30,0.08189125484,0.105681033,0.1552985486,0.05403051158,0.2009437797,0.1350794072,0.03988349403,0.1688895313,0.05826061716,3.75516296,
US-Ro6,2020-12-1,2021-3-1,0.0823029849,0.02715941639,0.03448985867,0.03691220611,0.2911602089,0.02612008053,0.0330798221,0.1140143205,0.3547240427,5.840962507,
US-Ro4,2020-12-1,2021-3-1,0.08352051507,0.02979035842,0.04362597522,0.04551687657,0.2604318892,0.03263923168,0.03914821852,0.09955672712,0.3657324499,6,
US-Ro4,2022-3-2,2022-5-31,0.08398114488,0.03059033326,0.104731081,0.07831256805,0.3439814088,0.09831327013,0.04331388815,0.1428960884,0.07383845828,4.162095931,
US-Myb,2019-6-1,2019-8-31,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3,
US-Tw4,2021-6-1,2021-8-31,0.08610389681,0.2667807128,0.05527214954,0.04690239132,0.2985310078,0.08824028248,0.04789817194,0.04506978187,0.0651604315,2.367754723,
US-Myb,2017-9-1,2017-11-30,0.08737600725,0.5772139396,0.04099238111,0.09649935005,0.0477445495,0.0501119497,0.03256602691,0.03725808801,0.0301989968,1.033891238,
US-Ne1,2018-12-1,2019-3-1,0.08897459516,0.02774202643,0.02785839576,0.03072204412,0.2325200163,0.02834902879,0.03948029248,0.103064562,0.4212521376,6,
US-Myb,2017-3-2,2017-5-31,0.08922474904,0.04005655516,0.0377567512,0.6687772533,0.02564810701,0.061643224,0.0286550775,0.02557195187,0.02263041436,3,
US-Myb,2020-6-1,2020-8-31,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,
US-BZo,2020-3-2,2020-5-31,0.09052566329,0.2447627086,0.1014834942,0.06177307386,0.02786860369,0.2337388107,0.03561507134,0.04858156161,0.1556105707,3.818082697,
US-CS2,2020-9-1,2020-11-30,0.09061166888,0.6377340455,0.04626666794,0.04710454122,0.03771614209,0.03105433442,0.02757144416,0.03786671559,0.04403778677,0.8571428571,
US-Myb,2021-9-1,2021-11-30,0.09101588016,0.07199189021,0.02994320205,0.6326989497,0.03094562256,0.0523114235,0.0341643094,0.03204080272,0.0248506191,2.978769097,
US-Rpf,2019-6-1,2019-8-31,0.09139068412,0.4808736596,0.08854618687,0.03451015726,0.0388079008,0.08720235221,0.0386690738,0.07311489751,0.0668464296,0.911920596,
US-Me2,2021-12-1,2022-3-1,0.09157268377,0.08327672468,0.05325158258,0.0450522088,0.03488397395,0.1300932561,0.04224194899,0.09775847648,0.4218286587,6.854818476,
US-Myb,2019-9-1,2019-11-30,0.09163706696,0.05973556321,0.04028007515,0.6161460277,0.03169615662,0.06429836219,0.03636218322,0.03392941607,0.02587753883,2.997025009,
US-BZF,2018-3-2,2018-5-31,0.09181040825,0.04087189174,0.03500548573,0.1325119227,0.04701800878,0.05070697771,0.03686620609,0.09919679499,0.4659738107,6.367646812,
US-OWC,2016-6-1,2016-8-31,0.09227276578,0.1022670971,0.09450238417,0.532658144,0.03625887754,0.04698465202,0.03652825127,0.02425897141,0.03422948642,2.962536647,
US-Sne,2020-6-1,2020-8-31,0.09238957413,0.1531145348,0.07680506264,0.3956896151,0.0810778523,0.06855848792,0.05871579665,0.03917878117,0.03442982437,2.698263429,
US-BZF,2018-6-1,2018-8-31,0.09400380968,0.2063340883,0.1319578636,0.2668803335,0.04770695768,0.1397792263,0.04361671377,0.03794769738,0.03173150793,2.190490601,
US-Bi2,2019-12-1,2020-3-1,0.09816904921,0.1042434706,0.09703896058,0.06618547829,0.2733333751,0.1839765006,0.04911694602,0.0873175109,0.04057653255,4.004216718,
US-Ro4,2018-12-1,2019-3-1,0.09890699978,0.02624564466,0.02942993365,0.04097019656,0.1827291748,0.02810874747,0.04911851767,0.1105724493,0.4338803161,6.474102672,
US-BZS,2016-9-1,2016-11-30,0.09963955089,0.3850779843,0.06712022145,0.05026795548,0.07778990948,0.05430800151,0.06169003073,0.06950229485,0.1345622636,1.664066047,
US-Myb,2018-9-1,2018-11-30,0.1012315398,0.1025422518,0.04156585408,0.5234403545,0.03727186292,0.05314789477,0.03597689859,0.04615948502,0.05862576702,3.251469419,
US-Myb,2016-3-2,2016-5-31,0.1015857936,0.06805948606,0.04876545071,0.5598481102,0.03013038555,0.08946771747,0.03494171677,0.0369866156,0.03017600402,2.997117977,
US-Myb,2020-9-1,2020-11-30,0.1041387599,0.4423846931,0.04560831499,0.1217457288,0.05476179174,0.05356359392,0.03665806502,0.04140349016,0.09969570364,2.096428977,
US-Bi2,2017-12-1,2018-3-1,0.1062901076,0.08634627657,0.08681588573,0.1469155174,0.1561563428,0.2012338293,0.0401460163,0.1306552797,0.04539797335,4.002454666,
US-Sne,2020-3-2,2020-5-31,0.1075658557,0.1759055218,0.04405033453,0.459476202,0.04702353529,0.0674975844,0.03750777869,0.03269970164,0.0282342183,2.590646719,
US-OWC,2016-9-1,2016-11-30,0.1077216578,0.2940801502,0.1155073931,0.2473056308,0.03866523486,0.08407151053,0.04583135493,0.03028701816,0.03648749431,1.746414025,
US-Sne,2019-9-1,2019-11-30,0.1081451855,0.2493450754,0.05079165337,0.3900969567,0.05912321452,0.047527353,0.03770725792,0.02974818003,0.02747516633,2.355258671,
US-Myb,2017-12-1,2018-3-1,0.1083400037,0.3785447042,0.05917677744,0.1465005918,0.03944221504,0.1458493549,0.03143726259,0.05640501803,0.03426288857,1.537481794,
US-ICs,2018-9-1,2018-11-30,0.1106434765,0.04744619553,0.08093025306,0.0636581074,0.05809313786,0.1184329395,0.03320977105,0.1760280888,0.3115178151,6.321632852,
US-Sne,2018-9-1,2018-11-30,0.1108499442,0.1354107464,0.05536591024,0.4440864634,0.04398314795,0.06782824481,0.03660062706,0.04209987637,0.06373629936,2.750121406,
US-Sne,2018-6-1,2018-8-31,0.1129972924,0.1101352842,0.08718546741,0.395486348,0.07682021176,0.06423871429,0.04161270367,0.05335897967,0.05812387306,2.957719847,
US-Myb,2018-6-1,2018-8-31,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,
US-Sne,2020-9-1,2020-11-30,0.1243182638,0.06297843161,0.06557146018,0.2857516775,0.1372552987,0.07335900173,0.1339446969,0.05591263674,0.06086769655,3.676832265,
US-Sne,2020-12-1,2021-3-1,0.1252308491,0.0692341685,0.03848085216,0.5512518792,0.0396762494,0.08169682325,0.02923565864,0.03728459588,0.02787058081,2.933246663,
US-Myb,2021-3-2,2021-5-31,0.1266622398,0.04812497736,0.06040474008,0.4450066362,0.05211030871,0.1189305774,0.05290021235,0.05909150978,0.0367285916,3.031436983,
US-Myb,2020-3-2,2020-5-31,0.1267428406,0.03762246565,0.05625681301,0.5372267439,0.04290980584,0.08959403966,0.03164088087,0.04577263203,0.03219469544,2.953198572,
US-Myb,2021-6-1,2021-8-31,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,
US-Myb,2019-3-2,2019-5-31,0.134197817,0.05008779677,0.05104342898,0.537177634,0.03730273856,0.0918645834,0.0326303591,0.03786721091,0.02778994914,2.887306703,
US-Myb,2018-3-2,2018-5-31,0.1364948314,0.1684492909,0.05877797498,0.256565834,0.04624345047,0.1996579815,0.03491639588,0.06005823937,0.03879381719,3.02388257,
US-Sne,2016-3-2,2016-5-31,0.1370947184,0.1039814874,0.1867159896,0.210270132,0.1691853007,0.07563608214,0.04314081207,0.03951716521,0.03441594636,2.150804377,
US-Bi2,2018-12-1,2019-3-1,0.1433479659,0.1332652869,0.07517477099,0.1079724723,0.05212426777,0.1972514484,0.0536989523,0.1409469722,0.09617461149,4.116424149,
US-Myb,2017-6-1,2017-8-31,0.1485028589,0.09622430284,0.0379474896,0.4701301855,0.04855958698,0.0880108694,0.03579309092,0.04399795484,0.03079389873,2.878115735,
US-Myb,2020-12-1,2021-3-1,0.1544526254,0.1209596351,0.05084722315,0.3882125326,0.04594694061,0.1148770757,0.03421198207,0.05409896374,0.03635213577,2.376489547,
US-Sne,2019-12-1,2020-3-1,0.1545439425,0.2635307113,0.06046086262,0.2501922058,0.04894011219,0.1085980443,0.03778362611,0.04289042882,0.03301937523,1.797757182,
US-Sne,2018-12-1,2019-3-1,0.1571159087,0.2658990063,0.044735834,0.1906046684,0.0514315935,0.08151655397,0.04517344575,0.08571996177,0.07776204635,2.480156639,
US-Sne,2015-12-1,2016-3-1,0.1605999955,0.122046035,0.09761788835,0.1222867325,0.2684601085,0.1106950309,0.04292742835,0.03895740621,0.03636633674,2.88098633,
US-Sne,2017-6-1,2017-8-31,0.1687293803,0.06069426227,0.0641380935,0.4775512329,0.0331285122,0.07346215942,0.03563254126,0.05020351293,0.03642022878,3.071190188,
US-Bi2,2020-12-1,2021-3-1,0.1715324074,0.09355472581,0.06421441448,0.07254363409,0.2202016407,0.1505498581,0.0610263251,0.1150826875,0.0512525496,3.229250086,
US-Sne,2019-3-2,2019-5-31,0.1743254099,0.1418112504,0.04629284321,0.4451060853,0.04136821309,0.05576007746,0.03808210626,0.03037416953,0.02684013508,2.246434463,
US-Myb,2019-12-1,2020-3-1,0.1816126406,0.0440134744,0.04405414299,0.4891395537,0.03581877807,0.09386535082,0.03180310144,0.04974591468,0.02990785634,2.70998755,
US-Myb,2016-12-1,2017-3-1,0.1822105565,0.04242096997,0.03714981984,0.5552003127,0.02827162948,0.06927101409,0.02688059373,0.03384563192,0.02471124296,3,
US-Bi2,2021-12-1,2022-3-1,0.1847571193,0.06583637104,0.08372370505,0.05912055725,0.3212851119,0.07149295588,0.1389211747,0.0405300669,0.0342924114,3.210535604,
US-Myb,2018-12-1,2019-3-1,0.1885348149,0.04960836072,0.04220077493,0.4796925598,0.03823591035,0.08835714634,0.03191729739,0.05044765502,0.03096586094,2.908013304,
US-Myb,2021-12-1,2022-3-1,0.196390437,0.0910032623,0.04956471468,0.3254065495,0.0416951788,0.1600708427,0.03526607516,0.06093051759,0.03963137044,2.647835384,
US-Sne,2017-9-1,2017-11-30,0.2021022334,0.04077750747,0.04823645519,0.5471507019,0.03193884058,0.04549296496,0.0322948819,0.02763572784,0.02433269552,2.716632644,
US-Myb,2015-12-1,2016-3-1,0.2078497941,0.09049627084,0.03355638992,0.4431826748,0.04129930795,0.08153750643,0.03304124129,0.03961707135,0.02938067745,2.625708885,
US-Sne,2018-3-2,2018-5-31,0.219062052,0.183405151,0.04623194319,0.3568860437,0.03947563687,0.05489302835,0.03762761384,0.03411139418,0.02826699491,1.798358183,
US-Sne,2017-12-1,2018-3-1,0.2765597688,0.2424489395,0.0410762972,0.2140192207,0.0427892695,0.0726870367,0.03775729479,0.0390382067,0.03358279216,0.7375444988,
US-Sne,2016-12-1,2017-3-1,0.2824798749,0.1112457269,0.07687674876,0.2165085472,0.05076740092,0.1339223661,0.036866708,0.05428378364,0.03700673138,1.459295537,
US-Sne,2017-3-2,2017-5-31,0.295988857,0.1371664468,0.05090894686,0.3228494816,0.03895932296,0.05438342996,0.03528888866,0.03732121627,0.02709201098,1.439474563,
US-Bi2,2016-12-1,2017-3-1,0.3678815378,0.08473958996,0.06907929024,0.05422869998,0.1410331799,0.09445379106,0.09896772488,0.05580352319,0.03377147896,1.440412797,
US-BZF,2020-3-2,2020-5-31,0.4103671925,0.141386794,0.0377478736,0.08000802712,0.02944628512,0.09746387764,0.02756748229,0.0820627631,0.09390904704,0.672988013,
US-Twt,2015-12-1,2016-3-1,0.4236151808,0.05727387216,0.03344644882,0.203038746,0.08724909922,0.06927538663,0.03694032526,0.06534346894,0.02377820538,0.582544104,
US-Twt,2016-12-1,2017-3-1,0.4894409091,0.07503915152,0.04634376863,0.1401141563,0.07121531302,0.06683755796,0.04050234494,0.04205005613,0.02841628197,0.03482925823,
US-BZF,2016-6-1,2016-8-31,0.04103850202,0.02963984344,0.02922291869,0.03585888581,0.05168888867,0.04158246867,0.04875981522,0.09306571434,0.6291053216,8,2017-02-28 0:00:00
US-BZF,2021-12-1,2022-3-1,0.1318934043,0.1211644183,0.0521416538,0.1061106844,0.03328068818,0.06787724961,0.03426935903,0.08985731446,0.3633655616,4.844792642,2022-09-01 0:00:00
US-BZS,2016-6-1,2016-8-31,0.06942745614,0.2069513744,0.04741889021,0.04146897243,0.05449168484,0.04112206396,0.05406627592,0.06818644379,0.4168277661,4.832033023,2017-02-28 0:00:00
US-BZS,2021-12-1,2022-3-1,0.0391376379,0.2852178008,0.06661820713,0.03422285955,0.02737423296,0.08415983736,0.02927940654,0.06215337421,0.3717995412,4.646395008,2022-09-01 0:00:00
US-BZo,2021-12-1,2022-3-1,0.05009453286,0.1868712683,0.09852094275,0.03872517663,0.02926982887,0.1245691799,0.0353577223,0.07233726036,0.3642158347,5.042139891,2022-09-01 0:00:00
US-CS2,2017-12-1,2018-3-1,0.0378057358,0.7000349665,0.03799178758,0.04176080906,0.03593871984,0.0346036771,0.02777380206,0.03347838973,0.0505763486,1.030504965,2018-09-01 0:00:00
US-EML,2016-6-1,2016-8-31,0.04144619823,0.03728569602,0.1008408389,0.03380404071,0.0369243238,0.1082035019,0.04028045949,0.1004102629,0.5007669398,7.107332751,2017-02-28 0:00:00
US-EML,2019-12-1,2020-3-1,0.03360474241,0.08925048798,0.2755537901,0.06436088666,0.0418456032,0.2155364112,0.04148991208,0.08684295923,0.1514745678,3.812412535,2020-09-01 0:00:00
US-Fcr,2015-12-1,2016-3-1,0.04727483685,0.0627515271,0.04138152315,0.03023680559,0.03289539224,0.05254907123,0.03534578493,0.1020865954,0.5954414912,7.189000332,2016-09-01 0:00:00
US-Fcr,2016-6-1,2016-8-31,0.06329097604,0.04247143739,0.02511132915,0.03946834895,0.0406371335,0.04890636143,0.07004649783,0.1050586931,0.5649701732,7.997313501,2017-02-28 0:00:00
US-ICh,2017-9-1,2017-11-30,0.048366197,0.02657451205,0.0310750672,0.030620991,0.03093894793,0.019036546,0.0340156525,0.1079943457,0.6713415388,8,2018-05-30 0:00:00
US-ICh,2017-12-1,2018-3-1,0.0455445763,0.0443554475,0.09649136165,0.03497693535,0.03176896165,0.08174095105,0.03410443137,0.1039718467,0.5270082705,6.931779288,2018-09-01 0:00:00
US-ICh,2019-12-1,2020-3-1,0.03918551115,0.05271953783,0.2529845928,0.03811032286,0.03716780493,0.1822290471,0.03689428366,0.1141696425,0.2465000825,4.637544506,2020-09-01 0:00:00
US-ICh,2020-12-1,2021-3-1,0.04166840951,0.05696851404,0.1902913132,0.03801580797,0.0319233257,0.1095255213,0.03777731516,0.09294411702,0.4008476553,5.617019131,2021-09-01 0:00:00
US-ICh,2015-12-1,2016-3-1,0.04191362257,0.07203491363,0.1449033173,0.0345168558,0.03103941702,0.1033513301,0.03429074136,0.09091952771,0.4469925324,6.007319383,2016-09-01 0:00:00
US-ICs,2017-9-1,2017-11-30,0.04827948977,0.02655574982,0.0310210572,0.03033919755,0.03092834595,0.01881505347,0.03398919688,0.1070821456,0.6729533964,8,2018-05-30 0:00:00
US-ICs,2017-12-1,2018-3-1,0.04638495974,0.08019240198,0.05911461973,0.0367127684,0.03377219079,0.09299850327,0.03421218944,0.1054908381,0.5110838548,6.806944843,2018-09-01 0:00:00
US-ICs,2019-12-1,2020-3-1,0.04114130646,0.07201985322,0.1403635647,0.04197317574,0.03791051693,0.2173674979,0.03276265259,0.132621734,0.2838007976,5.902442827,2020-09-01 0:00:00
US-ICs,2015-12-1,2016-3-1,0.04154669218,0.1317562054,0.07906641228,0.03274725603,0.0364143139,0.1206609802,0.03273533728,0.08081582438,0.4442187464,6.254358032,2016-09-01 0:00:00
US-LS1,2015-12-1,2016-3-1,0.03714744687,0.03314971408,0.2879232104,0.03596642122,0.224640177,0.1917449674,0.0302809658,0.1268322721,0.03227444204,3.583530369,2016-09-01 0:00:00
US-LS2,2015-12-1,2016-3-1,0.0352618591,0.2194543972,0.0438212366,0.03301407747,0.106391949,0.3918747686,0.03722613839,0.1026750644,0.03024069943,3.922449938,2016-09-01 0:00:00
US-Los,2016-3-2,2016-5-31,0.02982217642,0.7109604462,0.06683713673,0.03132200429,0.04033758275,0.03548631622,0.02282876413,0.0285718145,0.03379869055,1,2016-11-30 0:00:00
US-Los,2016-9-1,2016-11-30,0.04487909534,0.04257784381,0.03959597017,0.03017267274,0.03403065328,0.1687781264,0.03484355421,0.1335212233,0.4715641148,7,2017-05-30 0:00:00
US-OWC,2015-12-1,2016-3-1,0.09227276578,0.1022670971,0.09450238417,0.532658144,0.03625887754,0.04698465202,0.03652825127,0.02425897141,0.03422948642,2.962536647,2016-09-01 0:00:00
US-OWC,2016-3-2,2016-5-31,0.09613498878,0.1502203604,0.09975363641,0.4613200157,0.03686046687,0.05625636665,0.03885402719,0.02576598309,0.03479398839,2.658505991,2016-11-30 0:00:00
US-Rpf,2019-12-1,2020-3-1,0.04223717367,0.2680967265,0.04813890856,0.03237869049,0.03438120337,0.07043915276,0.03195369863,0.07497623372,0.3973611123,5.470693018,2020-09-01 0:00:00
US-Rpf,2021-12-1,2022-3-1,0.0391699532,0.3410406644,0.07602837005,0.03258015556,0.03441167416,0.08759277394,0.0309171681,0.06904398931,0.2891773749,4.011657812,2022-09-01 0:00:00
US-SRG,2018-12-1,2019-3-1,0.03204742987,0.05954756015,0.08292076158,0.03241881598,0.1078468911,0.3894967703,0.03836153798,0.2201773318,0.03714261027,5.049936606,2019-09-01 0:00:00
US-Srr,2015-12-1,2016-3-1,0.03221154605,0.2395818277,0.1895285369,0.04972915059,0.1195052889,0.1947958634,0.03909892961,0.09448815196,0.04101953338,2.659609386,2016-09-01 0:00:00
US-Syv,2016-9-1,2016-11-30,0.05772202979,0.2039564539,0.04034366715,0.03534209779,0.0438688144,0.1037941603,0.04708755194,0.06913968973,0.3987058114,6.031656595,2017-05-30 0:00:00
US-UMd,2017-12-1,2018-3-1,0.03411742153,0.4906378475,0.04237375955,0.03035057855,0.03611085253,0.07143241252,0.03198753404,0.04106244,0.2218909011,3.218651253,2018-09-01 0:00:00
US-UMd,2015-12-1,2016-3-1,0.03757243776,0.4107697391,0.04865272485,0.0278622768,0.03589573989,0.07581412048,0.02956493376,0.0450725529,0.2887588083,3.597719385,2016-09-01 0:00:00
US-UMd,2016-12-1,2017-3-1,0.03604355303,0.4576029185,0.03892992227,0.0310683449,0.03592041353,0.06989193259,0.03189585358,0.04251049583,0.256100422,3.417010962,2017-09-01 0:00:00
US-Uaf,2019-12-1,2020-3-1,0.04151158114,0.2767181709,0.08810418852,0.04125693882,0.03273369505,0.1992253001,0.0362890142,0.06932563791,0.2147963751,4.222785088,2020-09-01 0:00:00
US-Uaf,2021-12-1,2022-3-1,0.0388862101,0.2161010152,0.09083141579,0.03592632235,0.03035981409,0.1626662194,0.03243887865,0.07841523855,0.3143363734,4.87349603,2022-09-01 0:00:00
US-WCr,2016-3-2,2016-5-31,0.02853224086,0.7108961643,0.04024439867,0.02666814457,0.0348317749,0.05386901095,0.03444547846,0.03853129652,0.03194490984,1,2016-11-30 0:00:00
