system:index,ZCTA5CE10,.geo
0006000000000000126e,23829,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001095,28531,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000de2,30678,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000dd5,30650,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001353,32949,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ed3,39837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001084,28472,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d90,30354,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000012a6,22654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000822,07202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e4e,31407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000003,26711,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000136e,33023,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000058,33158,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d4f,30141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b72,33841,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000126,31518,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000011c4,20008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001182,27920,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000007,26812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000c4b,33976,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000045e,18085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000061b,19310,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000111d,32544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d08,36580,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e14,31045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000030c,20693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000dd0,30634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ba,07424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000738,21057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000014b,22182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e9f,31747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006da,08558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a5b,33328,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006e7,08641,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000062c,19375,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000011fe,23601,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000040e,19343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000007c,29455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000007b,29445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e0f,31031,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b60,33778,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007b9,18083,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000002a3,36523,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000127f,22623,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006b9,08341,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000354,20906,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001298,22031,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000c88,27565,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000011db,23503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b8b,33896,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d89,30339,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000cfe,29945,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000012f0,32603,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d2d,30045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001220,22548,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000010de,32328,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001381,33056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000012c6,22102,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000eb3,31792,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000052e,10560,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e64,31544,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000010d0,29910,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a15,39577,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000483,17517,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000004f5,11709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000f39,23937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000830,07922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000cd6,36038,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007ae,17953,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000054,39571,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001215,23224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d6d,30274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b6e,33827,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001097,28538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ad1,33543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000125a,20181,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e98,31722,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008fd,07480,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000f3b,24553,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000bb6,27546,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000135a,32960,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000002d0,21864,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001330,32812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001242,22972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000f35,23923,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001023,23947,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000061f,19319,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000004c0,10980,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000002d7,21890,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000be3,32073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000047f,18614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000bd9,29581,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006ad,08318,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001175,27883,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000003f5,18640,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006c6,08403,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f0,18407,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000002c8,21842,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000011e7,22903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001025,23952,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000113b,34484,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005d5,19123,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000047b,18507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000071,33619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ab5,33461,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000dc8,30624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e5d,31524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000c5c,34114,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000731,21017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000407,19087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000dc7,30623,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000788,18049,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000010a7,28580,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000362,21075,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000081a,17834,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000000d7,30022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a09,39553,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000c4e,33982,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000928,08026,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b95,33912,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000001b7,34652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001236,22939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000336,20812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000568,10928,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006ce,08518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000507,11020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000bee,32112,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a7c,29038,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000420,19609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000000b0,33928,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000035f,21046,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000438,08827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000012da,23350,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008fe,07481,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000076c,19803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000001d1,20024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001380,33055,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000000db,30054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000072e,21010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000247,32751,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000001a8,32423,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000011ea,23160,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ace,33538,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000012a1,22644,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000032c,20770,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000166,22308,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005e4,19014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000932,08038,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000104a,23442,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005b5,18661,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e46,31321,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005a3,18625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a8f,29105,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000000e6,30168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000001b8,34655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000df4,30833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000122,31401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000637,19446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000001e5,22922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ab8,33467,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000546,10605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000c4a,33974,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000017,21829,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000058f,10965,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005c1,18902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000004a3,07746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000cc9,27855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000af7,33621,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000074,29212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d38,30071,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000da2,30445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b15,29434,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000002c,20837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000638,19453,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006db,08559,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000c18,32218,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000004de,10465,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b6a,33812,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000001ab,32464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e53,31415,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001117,32534,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000052a,10548,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000125c,20186,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001250,20166,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000452,17948,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000035c,21042,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000123f,22959,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000dd3,30646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b2d,32003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000061c,19311,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007cf,18458,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000bc2,29511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000688,08110,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c7,07059,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000010c3,29842,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001329,32803,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000232,23063,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000012d,31563,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000002cb,21851,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000c02,32159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000159,22192,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001287,23015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000072c,08904,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000024b,32776,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001333,32818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ea5,31765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000401,19038,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006d7,08553,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000350,20902,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000056d,11793,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000002bc,21813,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000294,36455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000125,31503,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000004ec,11581,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000670,08083,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000119b,27956,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d31,30055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000057e,10953,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000011d9,23488,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000c45,33966,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000571,12737,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000008d,33853,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000462,18106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a4b,33196,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000120d,22932,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000089d,07740,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000564,10922,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000012b8,23324,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001394,33129,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000000d4,30014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b38,32053,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000088f,08005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000471,18031,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000010e6,32351,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000001154,34689,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000aff,33647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000770,19807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000183,24593,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e59,31519,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000011ae,19963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000003e1,12777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000e36,31094,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000004e8,11365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000d7f,30319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000128c,23027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000854,07401,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006fb,08757,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000003c6,28394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000064f,19525,"{""type"":""MultiPoint"",""coordinates"":[]}"
