system:index,ADM1_NAME,ADM2_NAME,.geo
000500000000000009a5,Georgia,Oconee,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009a6,Georgia,Oglethorpe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009a7,Georgia,Paulding,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009a8,Georgia,Peach,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009a9,Georgia,Pickens,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009aa,Georgia,Pierce,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ab,Georgia,Pike,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ac,Georgia,Polk,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ad,Georgia,Pulaski,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ae,Georgia,Putnam,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009af,Georgia,Quitman,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b0,Georgia,Rabun,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b1,Georgia,Randolph,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b2,Georgia,Richmond,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b3,Georgia,Rockdale,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b4,Georgia,Schley,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b5,Georgia,Screven,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b6,Georgia,Seminole,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b7,Georgia,Spalding,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b8,Georgia,Stephens,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009b9,Georgia,Stewart,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ba,Georgia,Sumter,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009bb,Georgia,Talbot,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009bc,Georgia,Taliaferro,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009bd,Georgia,Tattnall,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009be,Georgia,Taylor,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009bf,Georgia,Telfair,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c0,Georgia,Terrell,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c1,Georgia,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c2,Georgia,Tift,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c3,Georgia,Toombs,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c4,Georgia,Towns,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c5,Georgia,Treutlen,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c6,Georgia,Troup,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c7,Georgia,Turner,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c8,Georgia,Twiggs,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009c9,Georgia,Union,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ca,Georgia,Upson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009cb,Georgia,Walker,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009cc,Georgia,Walton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009cd,Georgia,Ware,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ce,Georgia,Warren,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009cf,Georgia,Washington,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d0,Georgia,Wayne,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d1,Georgia,Webster,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d2,Georgia,Wheeler,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d3,Georgia,White,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d4,Georgia,Whitfield,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d5,Georgia,Wilcox,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d6,Georgia,Wilkes,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d7,Georgia,Wilkinson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d8,Georgia,Worth,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009d9,Illinois,Alexander,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009da,Illinois,Bond,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009db,Illinois,Christian,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009dc,Illinois,Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009dd,Illinois,Clay,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009de,Illinois,Clinton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009df,Illinois,Coles,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e0,Illinois,Crawford,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e1,Illinois,Cumberland,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e2,Illinois,Douglas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e3,Illinois,Edgar,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e4,Illinois,Edwards,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e5,Illinois,Effingham,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e6,Illinois,Fayette,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e7,Illinois,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e8,Illinois,Gallatin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009e9,Illinois,Hamilton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ea,Illinois,Hardin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009eb,Illinois,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ec,Illinois,Jasper,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ed,Illinois,Jefferson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ee,Illinois,Johnson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ef,Illinois,Lawrence,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f0,Illinois,Marion,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f1,Illinois,Massac,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f2,Illinois,Montgomery,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f3,Illinois,Moultrie,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f4,Illinois,Perry,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f5,Illinois,Pope,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f6,Illinois,Pulaski,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f7,Illinois,Richland,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f8,Illinois,Saline,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009f9,Illinois,Sangamon,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009fa,Illinois,Shelby,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009fb,Illinois,Union,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009fc,Illinois,Wabash,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009fd,Illinois,Washington,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009fe,Illinois,Wayne,"{""type"":""MultiPoint"",""coordinates"":[]}"
000500000000000009ff,Illinois,White,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a00,Illinois,Williamson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a01,Indiana,Bartholomew,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a02,Indiana,Brown,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a03,Indiana,Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a04,Indiana,Clay,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a05,Indiana,Crawford,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a06,Indiana,Daviess,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a07,Indiana,Dearborn,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a08,Indiana,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a09,Indiana,Dubois,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a0a,Indiana,Fayette,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a0b,Indiana,Floyd,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a0c,Indiana,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a0d,Indiana,Gibson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a0e,Indiana,Greene,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a0f,Indiana,Harrison,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a10,Indiana,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a11,Indiana,Jefferson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a12,Indiana,Jennings,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a13,Indiana,Johnson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a14,Indiana,Knox,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a15,Indiana,Lawrence,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a16,Indiana,Martin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a17,Indiana,Monroe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a18,Indiana,Morgan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a19,Indiana,Ohio,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a1a,Indiana,Orange,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a1b,Indiana,Owen,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a1c,Indiana,Perry,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a1d,Indiana,Pike,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a1e,Indiana,Posey,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a1f,Indiana,Putnam,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a20,Indiana,Ripley,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a21,Indiana,Rush,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a22,Indiana,Scott,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a23,Indiana,Shelby,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a24,Indiana,Spencer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a25,Indiana,Sullivan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a26,Indiana,Switzerland,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a27,Indiana,Union,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a28,Indiana,Vanderburgh,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a29,Indiana,Vigo,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a2a,Indiana,Warrick,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a2b,Indiana,Washington,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a2c,Kentucky,Adair,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a2d,Kentucky,Allen,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a2e,Kentucky,Anderson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a2f,Kentucky,Ballard,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a30,Kentucky,Barren,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a31,Kentucky,Bath,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a32,Kentucky,Bell,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a33,Kentucky,Boone,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a34,Kentucky,Bourbon,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a35,Kentucky,Boyd,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a36,Kentucky,Boyle,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a37,Kentucky,Bracken,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a38,Kentucky,Breathitt,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a39,Kentucky,Breckinridge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a3a,Kentucky,Bullitt,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a3b,Kentucky,Butler,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a3c,Kentucky,Caldwell,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a3d,Kentucky,Calloway,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a3e,Kentucky,Campbell,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a3f,Kentucky,Carlisle,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a40,Kentucky,Carroll,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a41,Kentucky,Carter,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a42,Kentucky,Casey,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a43,Kentucky,Christian,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a44,Kentucky,Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a45,Kentucky,Clay,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a46,Kentucky,Clinton,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a47,Kentucky,Crittenden,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a48,Kentucky,Cumberland,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a49,Kentucky,Daviess,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a4a,Kentucky,Edmonson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a4b,Kentucky,Elliott,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a4c,Kentucky,Estill,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a4d,Kentucky,Fayette,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a4e,Kentucky,Fleming,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a4f,Kentucky,Floyd,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a50,Kentucky,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a51,Kentucky,Fulton,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a52,Kentucky,Gallatin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a53,Kentucky,Garrard,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a54,Kentucky,Grant,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a55,Kentucky,Graves,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a56,Kentucky,Grayson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a57,Kentucky,Green,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a58,Kentucky,Greenup,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a59,Kentucky,Hancock,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a5a,Kentucky,Hardin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a5b,Kentucky,Harlan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a5c,Kentucky,Harrison,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a5d,Kentucky,Hart,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a5e,Kentucky,Henderson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a5f,Kentucky,Henry,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a60,Kentucky,Hickman,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a61,Kentucky,Hopkins,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a62,Kentucky,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a63,Kentucky,Jefferson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a64,Kentucky,Jessamine,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a65,Kentucky,Johnson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a66,Kentucky,Kenton,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a67,Kentucky,Knott,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a68,Kentucky,Knox,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a69,Kentucky,Larue,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a6a,Kentucky,Laurel,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a6b,Kentucky,Lawrence,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a6c,Kentucky,Lee,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a6d,Kentucky,Leslie,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a6e,Kentucky,Letcher,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a6f,Kentucky,Lewis,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a70,Kentucky,Lincoln,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a71,Kentucky,Livingston,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a72,Kentucky,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a73,Kentucky,Lyon,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a74,Kentucky,Madison,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a75,Kentucky,Magoffin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a76,Kentucky,Marion,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a77,Kentucky,Marshall,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a78,Kentucky,Martin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a79,Kentucky,Mason,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a7a,Kentucky,McCracken,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a7b,Kentucky,McCreary,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a7c,Kentucky,McLean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a7d,Kentucky,Meade,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a7e,Kentucky,Menifee,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a7f,Kentucky,Mercer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a80,Kentucky,Metcalfe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a81,Kentucky,Monroe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a82,Kentucky,Montgomery,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a83,Kentucky,Morgan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a84,Kentucky,Muhlenberg,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a85,Kentucky,Nelson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a86,Kentucky,Nicholas,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a87,Kentucky,Ohio,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000a88,Kentucky,Oldham,"{""type"":""MultiPoint"",""coordinates"":[]}"
