,index,NAME,result,year,0,1,2,3,4,5,6,7,8,9,10
207,207,Santa Clara,"[{""change"":0,""sum"":3.291844536408081E9},{""change"":1,""sum"":4020504.2521209717},{""change"":2,""sum"":1125855.6693649292},{""change"":3,""sum"":84750.19635009766},{""change"":4,""sum"":3642569.200920105},{""change"":5,""sum"":4027125.437515259},{""change"":6,""sum"":2.0184227373703003E7},{""change"":7,""sum"":2.5893479500473022E7},{""change"":8,""sum"":53229.57442474365},{""change"":9,""sum"":7281032.666236877},{""change"":10,""sum"":3061627.7408981323}]",2021,3291844536.408081,4020504.2521209717,1125855.6693649292,84750.19635009766,3642569.200920105,4027125.437515259,20184227.373703003,25893479.500473022,53229.57442474365,7281032.666236877,3061627.7408981323
208,208,Santa Cruz,"[{""change"":0,""sum"":1.1190822802948837E9},{""change"":1,""sum"":1274240.1511611938},{""change"":2,""sum"":291964.9564971924},{""change"":3,""sum"":28219.2481842041},{""change"":4,""sum"":5910688.836845398},{""change"":5,""sum"":1804433.3054885864},{""change"":6,""sum"":1.4834279439666748E7},{""change"":7,""sum"":2101201.9628067017},{""change"":8,""sum"":54935.049324035645},{""change"":9,""sum"":6214314.46559906},{""change"":10,""sum"":4158146.3983459473}]",2021,1119082280.2948837,1274240.1511611938,291964.9564971924,28219.2481842041,5910688.836845398,1804433.3054885864,14834279.439666748,2101201.9628067017,54935.049324035645,6214314.46559906,4158146.3983459473
209,209,Shasta,"[{""change"":0,""sum"":9.843508960987953E9},{""change"":1,""sum"":3.387657915822601E7},{""change"":2,""sum"":4635257.631996155},{""change"":3,""sum"":114342.67774963379},{""change"":4,""sum"":3777000.5966415405},{""change"":5,""sum"":1.721849489719391E7},{""change"":6,""sum"":2.575390051511383E7},{""change"":7,""sum"":1.7667296382987976E7},{""change"":8,""sum"":472606.6149749756},{""change"":9,""sum"":3500577.038505554},{""change"":10,""sum"":1.4216527686820984E7}]",2021,9843508960.987953,33876579.15822601,4635257.631996155,114342.67774963379,3777000.5966415405,17218494.89719391,25753900.51511383,17667296.382987976,472606.6149749756,3500577.038505554,14216527.686820984
210,210,Sierra,"[{""change"":0,""sum"":2.487940323307953E9},{""change"":1,""sum"":225541.35470581055},{""change"":2,""sum"":800.0194320678711},{""change"":3,""sum"":11390.924674987793},{""change"":4,""sum"":1821361.2560043335},{""change"":5,""sum"":716998.3870315552},{""change"":6,""sum"":41692.10899353027},{""change"":7,""sum"":388993.8930206299},{""change"":9,""sum"":63954.56558227539},{""change"":10,""sum"":785633.4769287109}]",2021,2487940323.307953,225541.35470581055,800.0194320678711,11390.924674987793,1821361.2560043335,716998.3870315552,41692.10899353027,388993.8930206299,,63954.56558227539,785633.4769287109
211,211,Solano,"[{""change"":0,""sum"":2.0785236122406158E9},{""change"":1,""sum"":4033209.8816986084},{""change"":2,""sum"":2914724.722442627},{""change"":3,""sum"":535691.5829544067},{""change"":4,""sum"":7461611.501983643},{""change"":5,""sum"":5084280.767066956},{""change"":6,""sum"":3.66013178319931E7},{""change"":7,""sum"":2.6395501263381958E7},{""change"":8,""sum"":3706090.226295471},{""change"":9,""sum"":2.2314053967399597E7},{""change"":10,""sum"":9676427.204956055}]",2021,2078523612.2406158,4033209.8816986084,2914724.722442627,535691.5829544067,7461611.501983643,5084280.767066956,36601317.8319931,26395501.263381958,3706090.226295471,22314053.967399597,9676427.204956055
212,212,Sonoma,"[{""change"":0,""sum"":4.0288977699100113E9},{""change"":1,""sum"":9121058.510673523},{""change"":2,""sum"":5338997.449699402},{""change"":3,""sum"":30322.87663269043},{""change"":4,""sum"":1757968.2543029785},{""change"":5,""sum"":7520859.390686035},{""change"":6,""sum"":2.422577594176483E7},{""change"":7,""sum"":1.4428947357124329E7},{""change"":8,""sum"":827518.1611785889},{""change"":9,""sum"":1.8252072112701416E7},{""change"":10,""sum"":4918999.637069702}]",2021,4028897769.9100113,9121058.510673523,5338997.449699402,30322.87663269043,1757968.2543029785,7520859.390686035,24225775.94176483,14428947.357124329,827518.1611785889,18252072.112701416,4918999.637069702
213,213,Stanislaus,"[{""change"":0,""sum"":3.6886455750904617E9},{""change"":1,""sum"":3485144.4573135376},{""change"":2,""sum"":1114396.9963378906},{""change"":3,""sum"":27002.178520202637},{""change"":4,""sum"":2.1397326392677307E7},{""change"":5,""sum"":1264118.9273986816},{""change"":6,""sum"":4.1260586591804504E7},{""change"":7,""sum"":1.2204641163105011E8},{""change"":8,""sum"":309270.51499176025},{""change"":9,""sum"":2.9995188219810486E7},{""change"":10,""sum"":1.2421843839881897E7}]",2021,3688645575.0904617,3485144.4573135376,1114396.9963378906,27002.178520202637,21397326.392677307,1264118.9273986816,41260586.591804504,122046411.63105011,309270.51499176025,29995188.219810486,12421843.839881897
214,214,Sutter,"[{""change"":0,""sum"":1.5348003524513931E9},{""change"":1,""sum"":1391447.900718689},{""change"":2,""sum"":573951.6278762817},{""change"":3,""sum"":46321.61464691162},{""change"":4,""sum"":6686069.9618759155},{""change"":5,""sum"":499127.93730926514},{""change"":6,""sum"":3462811.303871155},{""change"":7,""sum"":1.0693282990715027E7},{""change"":8,""sum"":263828.1128692627},{""change"":9,""sum"":1.6794054963653564E7},{""change"":10,""sum"":776874.9766464233}]",2021,1534800352.4513931,1391447.900718689,573951.6278762817,46321.61464691162,6686069.9618759155,499127.93730926514,3462811.303871155,10693282.990715027,263828.1128692627,16794054.963653564,776874.9766464233
215,215,Tehama,"[{""change"":0,""sum"":7.400026763098656E9},{""change"":1,""sum"":1.614698225730133E7},{""change"":2,""sum"":2847853.313774109},{""change"":3,""sum"":7805.657386779785},{""change"":4,""sum"":8904956.842277527},{""change"":5,""sum"":9706233.86605072},{""change"":6,""sum"":5.902595126931E7},{""change"":7,""sum"":1.5133440729128265E8},{""change"":8,""sum"":29521.551391601562},{""change"":9,""sum"":9825448.973052979},{""change"":10,""sum"":1.4137727983329773E7}]",2021,7400026763.098656,16146982.25730133,2847853.313774109,7805.657386779785,8904956.842277527,9706233.86605072,59025951.26931,151334407.29128265,29521.551391601562,9825448.973052979,14137727.983329773
216,216,Trinity,"[{""change"":0,""sum"":8.255405350505814E9},{""change"":1,""sum"":9846581.442878723},{""change"":2,""sum"":306941.6884536743},{""change"":3,""sum"":1501.1680145263672},{""change"":4,""sum"":300337.6751174927},{""change"":5,""sum"":7611408.75705719},{""change"":6,""sum"":1.6778260725517273E7},{""change"":7,""sum"":3142670.027656555},{""change"":8,""sum"":20816.17844390869},{""change"":9,""sum"":236485.13008880615},{""change"":10,""sum"":1.4004209716072083E7}]",2021,8255405350.505814,9846581.442878723,306941.6884536743,1501.1680145263672,300337.6751174927,7611408.75705719,16778260.725517273,3142670.027656555,20816.17844390869,236485.13008880615,14004209.716072083
217,217,Tuolumne,"[{""change"":0,""sum"":5.861300540183289E9},{""change"":1,""sum"":1754060.3393859863},{""change"":2,""sum"":870282.2624206543},{""change"":4,""sum"":38881.7180557251},{""change"":5,""sum"":3644304.010070801},{""change"":6,""sum"":1.3796990080505371E7},{""change"":7,""sum"":5786323.3240356445},{""change"":9,""sum"":282978.12577819824},{""change"":10,""sum"":3326057.6381759644}]",2021,5861300540.183289,1754060.3393859863,870282.2624206543,,38881.7180557251,3644304.010070801,13796990.080505371,5786323.3240356445,,282978.12577819824,3326057.6381759644
218,218,Yolo,"[{""change"":0,""sum"":2.4908491397118454E9},{""change"":1,""sum"":3093565.926887512},{""change"":2,""sum"":682902.4725570679},{""change"":3,""sum"":65731.29473114014},{""change"":4,""sum"":1.2915146213981628E7},{""change"":5,""sum"":1312642.4880447388},{""change"":6,""sum"":3.615925355153656E7},{""change"":7,""sum"":7.422283363298035E7},{""change"":8,""sum"":1482948.2514572144},{""change"":9,""sum"":2.5580728706703186E7},{""change"":10,""sum"":4574125.125320435}]",2021,2490849139.7118454,3093565.926887512,682902.4725570679,65731.29473114014,12915146.213981628,1312642.4880447388,36159253.55153656,74222833.63298035,1482948.2514572144,25580728.706703186,4574125.125320435
219,219,Yuba,"[{""change"":0,""sum"":1.6362668641409073E9},{""change"":1,""sum"":2950382.579559326},{""change"":2,""sum"":2665799.8190994263},{""change"":3,""sum"":56322.12797546387},{""change"":4,""sum"":2632954.861717224},{""change"":5,""sum"":2731994.903640747},{""change"":6,""sum"":7472962.62046814},{""change"":7,""sum"":4807707.0793914795},{""change"":8,""sum"":51720.54231262207},{""change"":9,""sum"":5368865.31313324},{""change"":10,""sum"":2962106.807548523}]",2021,1636266864.1409073,2950382.579559326,2665799.8190994263,56322.12797546387,2632954.861717224,2731994.903640747,7472962.62046814,4807707.0793914795,51720.54231262207,5368865.31313324,2962106.807548523
